"UTM Source","UTM Medium","UTM Campaign","UTM Content","UTM Term","Конверсия ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Достижения цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Целевые визиты ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Доход по цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы), RUB","Целевые посетители ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Роботность ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Отказы ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Глубина просмотра ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Время на сайте ([PRO] Рега на марафон запуск 2 - JS Отправка формы)"
"vk","Orange","1030064330","176549996","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:55"
"vk","Orange","1030064330","176550013","Не определено","1.0","1","1","0.0","1","0.0","0.0","11.0","00:03:36"
"vk","Orange","1030064346","176550087","Не определено","0.25","1","1","0.0","1","0.0","0.0","4.0","00:00:46"
"vk","Orange","1030064346","176550142","Не определено","1.0","1","1","0.0","1","0.0","0.0","13.0","00:03:25"
"vk","Orange","1030064346","176550155","Не определено","0.2","1","1","0.0","1","0.0","0.0","5.0","00:01:12"
"vk","Orange","1030064346","176550165","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:02:44"
"vk","Orange","1030064346","176550235","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:56"
"vk","Orange","1030064346","176550273","Не определено","0.25","1","1","0.0","1","0.0","0.0","2.0","00:01:22"
"vk","Orange","1030064346","176550377","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:00:45"
"vk","Orange","1030064346","176552278","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:02:28"
"vk","Orange","1030064939","176558079","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:59"
"vk","Orange","1030064939","176558085","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:26"
"vk","Orange","1030064939","176558101","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:00"
"vk","Orange","1030064939","176558104","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:47"
"vk","Orange","1030064939","176558112","Не определено","0.25","1","1","0.0","1","0.0","0.0","2.0","00:02:16"
"vk","Orange","1030064939","176558122","Не определено","0.2","1","1","0.0","1","0.0","0.0","8.0","00:03:12"
"vk","Orange","1030064939","176558128","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:01:02"
"vk","Orange","1030064939","176562716","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:25"
"vk","Orange","1030069485","176621409","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:00:22"
"vk","Orange","1030069485","176621414","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:03:00"
"vk","Orange","1030069485","176621471","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:02:08"
"vk","Orange","1030069485","176621480","Не определено","0.125","1","1","0.0","1","0.0","0.0","4.0","00:00:50"
"vk","Orange","1030069485","176621483","Не определено","0.25","1","1","0.0","1","0.0","0.0","5.0","00:04:57"
"vk","Orange","1030069485","176621492","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:01:00"
"vk","Orange","1030069485","176621506","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:01:41"
"vk","Orange","1030069485","176621508","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:07"
"vk","Orange","1030069485","176621515","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:15"
"vk","Orange","1030069485","176621558","Не определено","0.2","1","1","0.0","1","0.0","0.0","7.0","00:02:24"
"vk","Orange","1030069485","176621588","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","7.0","00:01:42"
"vk","Orange","1030069485","176621603","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:00:42"
"vk","Orange","1030071096","176642047","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:00:15"
"vk","Orange","1030071096","176642053","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","7.0","00:01:59"
"vk","Orange","1030071096","176642102","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:20"
"vk","Orange","1030071096","176642113","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","8.0","00:05:49"
"vk","Orange","1030071096","176642118","Не определено","0.5","1","1","0.0","1","0.0","0.0","10.0","00:27:58"
"vk","Orange","1030071096","176642228","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:09:29"
"vk","Orange","1030071382","176646060","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:09"
"vk","Orange","1030071382","176646071","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","5.0","00:01:40"
"vk","Orange","1030071382","176646077","Не определено","0.25","1","1","0.0","1","0.0","0.0","7.0","00:04:46"
"vk","Orange","1030071382","176646089","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:01:23"
"vk","Orange","1030071382","176646113","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:00:35"
"vk","Orange","1030071382","176646137","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:00:42"
"vk","Orange","1030071382","176646179","Не определено","0.2","1","1","0.0","1","0.0","0.0","3.0","00:01:25"
"vk","Orange","1030071382","176646197","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:01:23"
"vk","Orange","1030073638","176673357","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","6.0","00:02:02"
"vk","Orange","1030073638","176673375","Не определено","0.25","1","1","0.0","1","0.0","0.0","9.0","00:02:12"
"vk","Orange","1030073638","176673382","Не определено","0.25","1","1","0.0","1","0.0","0.0","8.0","00:04:05"
"vk","Orange","1030073638","176673386","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:03:20"
"vk","Orange","1030073638","176673413","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:57"
"vk","Orange","1030073638","176673425","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:35"
"vk","Orange","1030073638","176673459","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:11"
"vk","Orange","1030073638","176673468","Не определено","0.2","1","1","0.0","1","0.0","0.0","4.0","00:02:19"
"vk","Orange","1030073638","176673485","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:23"
"vk","Orange","1030073638","176673493","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:29"
"vk","Orange","1030073638","176673520","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:00:48"
"vk","Orange","1030073638","176673524","Не определено","0.25","1","1","0.0","1","0.0","0.0","4.0","00:00:47"
"vk","Orange","1030073638","176673530","Не определено","0.25","1","1","0.0","1","0.0","0.0","7.0","00:01:16"
"vk","Orange","1030073638","176673572","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:04:20"
"vk","Orange","1030073638","176673587","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:03:44"
"vk","Orange","1030073638","176673644","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:07"
"vk","Orange","1030073638","176673679","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:51"
"vk","Orange","1030073638","176673682","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:43"
"vk","Orange","1030073638","176673691","Не определено","0.25","1","1","0.0","1","0.0","0.0","3.0","00:01:24"
"vk","Orange","1030076213","176711013","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","3.0","00:02:21"
"vk","Orange","1030076213","176711017","Не определено","0.25","1","1","0.0","1","0.0","0.0","7.0","00:01:49"
"vk","Orange","1030076213","176711060","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:14"
"vk","Orange","1030076213","176711071","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:13"
"vk","Orange","1030076213","176711073","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:02:10"
"vk","Orange","1030076213","176711090","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","8.0","00:01:01"
"vk","Orange","1030076213","176711094","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:01:31"
"vk","Orange","1030076213","176711104","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:58"
"vk","Orange","1030076213","176711132","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:03:36"
"vk","Orange","1030078523","176743052","Не определено","0.2","1","1","0.0","1","0.0","0.0","8.0","00:02:41"
"vk","Orange","1030078523","176743065","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:03:18"
"vk","Orange","1030078752","176746355","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","7.0","00:00:41"
"vk","Orange","1030078752","176746387","Не определено","0.2","1","1","0.0","1","0.0","0.0","5.0","00:01:06"
"vk","Orange","1030078752","176746395","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:01:18"
"vk","Orange","1030078752","176746456","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:01:33"
"vk","Orange","1030078752","176746468","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:02:11"
"vk","Orange","1030078752","176746472","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:56"
"vk","Orange","1030078752","176746491","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:02:15"
"vk","Orange","1030078752","176746532","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:45"
"vk","Orange","1030078752","176746540","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:34"
"vk","Orange","1030079205","176752293","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","8.0","00:01:25"
"vk","Orange","1030079205","176752631","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:50"
"vk","Orange","1030079205","176752633","Не определено","0.2","1","1","0.0","1","0.0","0.0","7.0","00:02:17"
"vk","Orange","1030079205","176752673","Не определено","0.14285714285714285","1","1","0.0","1","0.0","0.0","4.0","00:02:29"
"vk","Orange","1030079205","176752675","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","2.0","00:01:14"
"vk","Orange","1030079205","176752683","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:00:54"
"vk","Orange","1030079205","176752685","Не определено","0.2","1","1","0.0","1","0.0","0.0","4.0","00:01:36"
"vk","Orange","1030079205","176753244","Не определено","0.5","1","1","0.0","1","0.0","0.0","6.0","00:02:03"
"vk","Orange","1030079205","176760110","Не определено","0.25","1","1","0.0","1","0.0","0.0","5.0","00:00:36"
"vk","Orange","1030079205","176760194","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:01:01"
"vk","Orange","1030079205","176760196","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","5.0","00:01:02"
"vk","Orange","1030079205","176760251","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","7.0","00:01:20"
"vk","Orange","1030080925","176782073","Не определено","0.33333333333333326","2","1","0.0","1","0.0","0.0","11.0","00:02:32"
"vk","Orange","1030080925","176782077","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:00:31"
"vk","Orange","1030080925","176782224","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:35"
"vk","Orange","1030080971","176782560","Не определено","0.2","1","1","0.0","1","0.0","0.0","6.0","00:01:13"
"vk","Orange","1030080971","176782566","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:41"
"vk","Orange","1030080971","176782570","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:00:36"
"vk","Orange","1030080971","176782585","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:04:20"
"vk","Orange","1030080971","176782598","Не определено","0.2","1","1","0.0","1","0.0","0.0","7.0","00:02:13"
"vk","Orange","1030080971","176782660","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:02:12"
"vk","Orange","1030080991","176782835","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:02:23"
"vk","Orange","1030080991","176782917","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:21"
"vk","Orange","1030080991","176782960","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:00:56"
"vk","Orange","1030080991","176782965","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:12"
"vk","Orange","1030086253","176861284","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:00:27"
"vk","Orange","1030086253","176861306","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:02:47"
"vk","Orange","1030086253","176861320","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:18"
"vk","Orange","1030086253","176861324","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:39"
"vk","Orange","1030086253","176861332","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:51"
"vk","Orange","1030086253","176861340","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:56"
"vk","Orange","1030086253","176861343","Не определено","0.25","1","1","0.0","1","0.0","0.0","2.0","00:01:35"
"vk","Orange","1030086253","176861354","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:02:42"
"vk","Orange","1030086253","176861357","Не определено","0.5","1","1","0.0","1","0.0","0.0","8.0","00:01:56"
"vk","Orange","1030086253","176861374","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:01:42"
"vk","Orange","1030086253","176861416","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:53"
"vk","Orange","1030086253","176861418","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:03:46"
"vk","Orange","1030086253","176861447","Не определено","0.5","1","1","0.0","1","0.0","0.0","6.0","00:01:09"
"vk","Orange","1030086693","176869112","Не определено","0.2","1","1","0.0","1","0.0","0.0","11.0","00:24:33"
"vk","Orange","1030086693","176869143","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:03:43"
"vk","Orange","1030086693","176869167","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:10:00"
"vk","Orange","1030087149","176875050","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:03:02"
"vk","Orange","1030087149","176875075","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:49"
"vk","Orange","1030087149","176875097","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:35"
"vk","Orange","1030088477","176899138","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:05:39"
"vk","Orange","1030088477","176899161","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:54"
"vk","Orange","1030088515","176899577","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:00:53"
"vk","Orange","1030088515","176899583","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:55"
"vk","Orange","1030088515","176899588","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:37"
"vk","Orange","1030088515","176899591","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:43"
"vk","Orange","1030088515","176899598","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:39"
"vk","Orange","1030088515","176899601","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","6.0","00:01:54"
"vk","Orange","1030088515","176899612","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:21"
"vk","Orange","1030088515","176899625","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:30"
"vk","Orange","1030088515","176899638","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:03:54"
"vk","Orange","1030088515","176899641","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","7.0","00:01:33"
"vk","Orange","1030089688","176917187","Не определено","1.0","1","1","0.0","1","0.0","0.0","18.0","00:03:30"
"vk","Orange","1030089688","176917190","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:32"
"vk","Orange","1030089688","176917288","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:02:07"
"vk","Orange","1030089688","176917320","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:15"
"vk","Orange","1030089688","176917368","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:44"
"vk","Orange","1030089688","176917441","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:44"
"vk","Orange","1030091312","176940259","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","7.0","00:01:28"
"vk","Orange","1030091385","176940996","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:31"
"vk","Orange","1030091385","176941013","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:24"
"vk","Orange","1030091385","176941046","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:13"
"vk","Orange","1030091385","176941082","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:00:57"
"vk","Orange","1030091441","176941883","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:01:05"
"vk","Orange","1030091441","176941913","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:01:44"
"vk","Orange","1030091441","176941919","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:35"
"vk","Orange","1030091441","176941925","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:49"
"vk","Orange","1030091441","176941928","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:00"
"vk","Orange","1030091441","176941947","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:00:23"
"vk","Orange","1030096252","177017640","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","5.0","00:00:54"
"vk","Orange","1030096252","177017665","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:02:29"
"vk","Orange","1030096252","177017671","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:00"
"vk","Orange","1030096252","177017721","Не определено","0.5","1","1","0.0","1","0.0","0.0","8.0","00:02:29"
"vk","Orange","1030096252","177017731","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:13"
"vk","Orange","1030096252","177017800","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","2.0","00:00:41"
"vk","Orange","1030096252","177017843","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:03:25"
"vk","Orange","1030096252","177017907","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:37"
"vk","Orange","1030096252","177017939","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:02:11"
"vk","Orange","1030097374","177036115","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:02:27"
"vk","Orange","1030097374","177036180","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:03:54"
"vk","Orange","1030097374","177036210","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:01:26"
"vk","Orange","1030097374","177036212","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:01:21"
"vk","Orange","1030097374","177036224","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:01:15"
"vk","Orange","1030097374","177036229","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:03:12"
"vk","Orange","1030097374","177036235","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:01:10"
"vk","Orange","1030097374","177036249","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:08"
"vk","Orange","1030097374","177036284","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:00:34"
"vk","Orange","1030100811","177094107","Не определено","0.25","1","1","0.0","1","0.0","0.0","4.0","00:01:01"
"vk","Orange","1030100811","177094128","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:10"
"vk","Orange","1030100811","177094824","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:05:09"
"vk","Orange","1030101666","177107204","Не определено","0.25","1","1","0.0","1","0.0","0.0","5.0","00:02:09"
"vk","Orange","1030101666","177107210","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:00:59"
"vk","Orange","1030101666","177107227","Не определено","0.2","1","1","0.0","1","0.0","0.0","4.0","00:01:18"
"vk","Orange","1030101666","177107229","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:00:44"
"vk","Orange","1030101666","177107232","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:25"
"vk","Orange","1030101666","177107233","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:03"
"vk","Orange","1030101666","177108676","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:02:45"
"vk","Orange","1030101779","177109126","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:50"
"vk","Orange","1030101779","177109130","Не определено","1.0","1","1","0.0","1","0.0","0.0","6.0","00:03:23"
"vk","Orange","1030101779","177109144","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:57"
"vk","Orange","1030101779","177109163","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:03:23"
"vk","Orange","1030101779","177109184","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:02:45"
"vk","Orange","1030101779","177109205","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:14"
"vk","Orange","1030101807","177109763","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:24"
"vk","Orange","1030102830","177132136","Не определено","0.25","1","1","0.0","1","0.0","0.0","2.0","00:01:02"
"vk","Orange","1030102830","177132153","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:01:05"
"vk","Orange","1030102830","177132172","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:03:13"
"vk","Orange","1030102830","177132238","Не определено","0.5","1","1","0.0","1","0.0","0.0","10.0","00:03:15"
"vk","Orange","1030102830","177132248","Не определено","0.5","1","1","0.0","1","0.0","0.0","5.0","00:05:52"
"vk","Orange","1030102830","177132258","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:14"
"vk","Orange","1030102830","177132295","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:01:20"
"vk","Orange","1030102830","177132308","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:01:40"
"vk","Orange","1030102830","177132309","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:18"
"vk","Orange","1030102830","177132322","Не определено","0.5","1","1","0.0","1","0.0","0.0","6.0","00:03:13"
"vk","Orange","1030102830","177132351","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:08"
"vk","Orange","1030102830","177132369","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:01:46"
"vk","Orange","1030102830","177132375","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:35"
"vk","Orange","1030102848","177132460","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:02:03"
"vk","Orange","1030102848","177132480","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:12"
"vk","Orange","1030102848","177132538","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:47"
"vk","Orange","1030102848","177132583","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:02:13"
"vk","Orange","1030102848","177132610","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:36"
"vk","Orange","1030102848","177132622","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:34"
"vk","Orange","1030102848","177132629","Не определено","1.0","2","1","0.0","1","0.0","0.0","13.0","00:05:59"
"vk","Orange","1030113340","177301167","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:29"
"vk","Orange","1030113340","177301197","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:01:59"
"vk","Orange","1030113340","177301202","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:04:02"
"vk","Orange","1030113340","177301203","Не определено","0.25","1","1","0.0","1","0.0","0.0","2.0","00:00:39"
"vk","Orange","1030113340","177301205","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:26"
"vk","Orange","1030113340","177301211","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:05"
"vk","Orange","1030113340","177301212","Не определено","0.5","1","1","0.0","1","0.0","0.0","8.0","00:01:35"
"vk","Orange","1030113340","177301219","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:00:57"
"vk","Orange","1030113340","177301224","Не определено","1.0","1","1","0.0","1","0.0","0.0","8.0","00:01:53"
"vk","Orange","1030113340","177301229","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:41"
"vk","Orange","1030113340","177301231","Не определено","1.0","1","1","0.0","1","0.0","0.0","6.0","00:00:51"
"vk","Orange","1030113340","177301239","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:17"
"vk","Orange","1030113355","177301595","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:02:41"
"vk","Orange","1030113355","177301596","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:01:25"
"vk","Orange","1030113355","177301597","Не определено","0.14285714285714285","1","1","0.0","1","0.0","0.0","2.0","00:00:20"
"vk","Orange","1030113355","177301609","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","6.0","00:01:19"
"vk","Orange","1030113355","177301617","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:00:23"
"vk","Orange","1030113355","177301623","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:40"
"vk","Orange","1030113374","177301836","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:00:48"
"vk","Orange","1030113374","177301837","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:00:54"
"vk","Orange","1030113374","177301852","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:01:23"
"vk","Orange","1030113847","177311193","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:18"
"vk","Orange","1030113847","177311198","Не определено","0.125","1","1","0.0","1","0.0","0.0","2.0","00:01:06"
"vk","Orange","1030113847","177311227","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:02:15"
"vk","Orange","1030113847","177311235","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:02:44"
"vk","Orange","1030113847","177311261","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:57"
"vk","Orange","1030113847","177311272","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:45"
"vk","Orange","1030113847","177311280","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:03"
"vk","Orange","1030113879","177311756","Не определено","0.25","1","1","0.0","1","0.0","0.0","2.0","00:00:57"
"vk","Orange","1030113879","177311759","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","8.0","00:02:25"
"vk","Orange","1030113879","177311762","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:04:16"
"vk","Orange","1030113879","177311780","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:00:44"
